codigo_municipio,uf,nome_municipio,municipio_uf,,,,,,,,,,,,,,
1600808,Amapá,Vitória do Jari,Vitória do Jari - Amapá,,,,,,,,,,,,,,
1700251,Tocantins,Abreulândia,Abreulândia - Tocantins,,,,,,,,,,,,,,
1700301,Tocantins,Aguiarnópolis,Aguiarnópolis - Tocantins,,,,,,,,,,,,,,
1700350,Tocantins,Aliança do Tocantins,Aliança do Tocantins - Tocantins,,,,,,,,,,,,,,
1700400,Tocantins,Almas,Almas - Tocantins,,,,,,,,,,,,,,
1700707,Tocantins,Alvorada,Alvorada - Tocantins,,,,,,,,,,,,,,
1701002,Tocantins,Ananás,Ananás - Tocantins,,,,,,,,,,,,,,
1701051,Tocantins,Angico,Angico - Tocantins,,,,,,,,,,,,,,
1701101,Tocantins,Aparecida do Rio Negro,Aparecida do Rio Negro - Tocantins,,,,,,,,,,,,,,
1701309,Tocantins,Aragominas,Aragominas - Tocantins,,,,,,,,,,,,,,
1701903,Tocantins,Araguacema,Araguacema - Tocantins,,,,,,,,,,,,,,
1702000,Tocantins,Araguaçu,Araguaçu - Tocantins,,,,,,,,,,,,,,
1702109,Tocantins,Araguaína,Araguaína - Tocantins,,,,,,,,,,,,,,
1702158,Tocantins,Araguanã,Araguanã - Tocantins,,,,,,,,,,,,,,
1702208,Tocantins,Araguatins,Araguatins - Tocantins,,,,,,,,,,,,,,
1702307,Tocantins,Arapoema,Arapoema - Tocantins,,,,,,,,,,,,,,
1702406,Tocantins,Arraias,Arraias - Tocantins,,,,,,,,,,,,,,
1702554,Tocantins,Augustinópolis,Augustinópolis - Tocantins,,,,,,,,,,,,,,
1702703,Tocantins,Aurora do Tocantins,Aurora do Tocantins - Tocantins,,,,,,,,,,,,,,
1702901,Tocantins,Axixá do Tocantins,Axixá do Tocantins - Tocantins,,,,,,,,,,,,,,
1703008,Tocantins,Babaçulândia,Babaçulândia - Tocantins,,,,,,,,,,,,,,
1703057,Tocantins,Bandeirantes do Tocantins,Bandeirantes do Tocantins - Tocantins,,,,,,,,,,,,,,
1703073,Tocantins,Barra do Ouro,Barra do Ouro - Tocantins,,,,,,,,,,,,,,
1703107,Tocantins,Barrolândia,Barrolândia - Tocantins,,,,,,,,,,,,,,
1703206,Tocantins,Bernardo Sayão,Bernardo Sayão - Tocantins,,,,,,,,,,,,,,
1703305,Tocantins,Bom Jesus do Tocantins,Bom Jesus do Tocantins - Tocantins,,,,,,,,,,,,,,
1703602,Tocantins,Brasilândia do Tocantins,Brasilândia do Tocantins - Tocantins,,,,,,,,,,,,,,
1703701,Tocantins,Brejinho de Nazaré,Brejinho de Nazaré - Tocantins,,,,,,,,,,,,,,
1703800,Tocantins,Buriti do Tocantins,Buriti do Tocantins - Tocantins,,,,,,,,,,,,,,
1703826,Tocantins,Cachoeirinha,Cachoeirinha - Tocantins,,,,,,,,,,,,,,
1703842,Tocantins,Campos Lindos,Campos Lindos - Tocantins,,,,,,,,,,,,,,
1703867,Tocantins,Cariri do Tocantins,Cariri do Tocantins - Tocantins,,,,,,,,,,,,,,
1703883,Tocantins,Carmolândia,Carmolândia - Tocantins,,,,,,,,,,,,,,
1703891,Tocantins,Carrasco Bonito,Carrasco Bonito - Tocantins,,,,,,,,,,,,,,
1703909,Tocantins,Caseara,Caseara - Tocantins,,,,,,,,,,,,,,
1704105,Tocantins,Centenário,Centenário - Tocantins,,,,,,,,,,,,,,
1705102,Tocantins,Chapada da Natividade,Chapada da Natividade - Tocantins,,,,,,,,,,,,,,
1704600,Tocantins,Chapada de Areia,Chapada de Areia - Tocantins,,,,,,,,,,,,,,
1705508,Tocantins,Colinas do Tocantins,Colinas do Tocantins - Tocantins,,,,,,,,,,,,,,
1716703,Tocantins,Colméia,Colméia - Tocantins,,,,,,,,,,,,,,
1705557,Tocantins,Combinado,Combinado - Tocantins,,,,,,,,,,,,,,
1705607,Tocantins,Conceição do Tocantins,Conceição do Tocantins - Tocantins,,,,,,,,,,,,,,
1706001,Tocantins,Couto Magalhães,Couto Magalhães - Tocantins,,,,,,,,,,,,,,
1706100,Tocantins,Cristalândia,Cristalândia - Tocantins,,,,,,,,,,,,,,
1706258,Tocantins,Crixás do Tocantins,Crixás do Tocantins - Tocantins,,,,,,,,,,,,,,
1706506,Tocantins,Darcinópolis,Darcinópolis - Tocantins,,,,,,,,,,,,,,
1707009,Tocantins,Dianópolis,Dianópolis - Tocantins,,,,,,,,,,,,,,
1707108,Tocantins,Divinópolis do Tocantins,Divinópolis do Tocantins - Tocantins,,,,,,,,,,,,,,
1707207,Tocantins,Dois Irmãos do Tocantins,Dois Irmãos do Tocantins - Tocantins,,,,,,,,,,,,,,
1707306,Tocantins,Dueré,Dueré - Tocantins,,,,,,,,,,,,,,
1707405,Tocantins,Esperantina,Esperantina - Tocantins,,,,,,,,,,,,,,
1707553,Tocantins,Fátima,Fátima - Tocantins,,,,,,,,,,,,,,
1707652,Tocantins,Figueirópolis,Figueirópolis - Tocantins,,,,,,,,,,,,,,
1707702,Tocantins,Filadélfia,Filadélfia - Tocantins,,,,,,,,,,,,,,
1708205,Tocantins,Formoso do Araguaia,Formoso do Araguaia - Tocantins,,,,,,,,,,,,,,
1708304,Tocantins,Goianorte,Goianorte - Tocantins,,,,,,,,,,,,,,
1709005,Tocantins,Goiatins,Goiatins - Tocantins,,,,,,,,,,,,,,
1709302,Tocantins,Guaraí,Guaraí - Tocantins,,,,,,,,,,,,,,
1709500,Tocantins,Gurupi,Gurupi - Tocantins,,,,,,,,,,,,,,
1709807,Tocantins,Ipueiras,Ipueiras - Tocantins,,,,,,,,,,,,,,
1710508,Tocantins,Itacajá,Itacajá - Tocantins,,,,,,,,,,,,,,
1710706,Tocantins,Itaguatins,Itaguatins - Tocantins,,,,,,,,,,,,,,
1710904,Tocantins,Itapiratins,Itapiratins - Tocantins,,,,,,,,,,,,,,
1711100,Tocantins,Itaporã do Tocantins,Itaporã do Tocantins - Tocantins,,,,,,,,,,,,,,
1711506,Tocantins,Jaú do Tocantins,Jaú do Tocantins - Tocantins,,,,,,,,,,,,,,
1711803,Tocantins,Juarina,Juarina - Tocantins,,,,,,,,,,,,,,
1711902,Tocantins,Lagoa da Confusão,Lagoa da Confusão - Tocantins,,,,,,,,,,,,,,
1711951,Tocantins,Lagoa do Tocantins,Lagoa do Tocantins - Tocantins,,,,,,,,,,,,,,
1712009,Tocantins,Lajeado,Lajeado - Tocantins,,,,,,,,,,,,,,
1712157,Tocantins,Lavandeira,Lavandeira - Tocantins,,,,,,,,,,,,,,
1712405,Tocantins,Lizarda,Lizarda - Tocantins,,,,,,,,,,,,,,
1712454,Tocantins,Luzinópolis,Luzinópolis - Tocantins,,,,,,,,,,,,,,
1712504,Tocantins,Marianópolis do Tocantins,Marianópolis do Tocantins - Tocantins,,,,,,,,,,,,,,
1712702,Tocantins,Mateiros,Mateiros - Tocantins,,,,,,,,,,,,,,
1712801,Tocantins,Maurilândia do Tocantins,Maurilândia do Tocantins - Tocantins,,,,,,,,,,,,,,
1713205,Tocantins,Miracema do Tocantins,Miracema do Tocantins - Tocantins,,,,,,,,,,,,,,
1713304,Tocantins,Miranorte,Miranorte - Tocantins,,,,,,,,,,,,,,
1713601,Tocantins,Monte do Carmo,Monte do Carmo - Tocantins,,,,,,,,,,,,,,
1713700,Tocantins,Monte Santo do Tocantins,Monte Santo do Tocantins - Tocantins,,,,,,,,,,,,,,
1713957,Tocantins,Muricilândia,Muricilândia - Tocantins,,,,,,,,,,,,,,
1714203,Tocantins,Natividade,Natividade - Tocantins,,,,,,,,,,,,,,
1714302,Tocantins,Nazaré,Nazaré - Tocantins,,,,,,,,,,,,,,
1714880,Tocantins,Nova Olinda,Nova Olinda - Tocantins,,,,,,,,,,,,,,
1715002,Tocantins,Nova Rosalândia,Nova Rosalândia - Tocantins,,,,,,,,,,,,,,
1715101,Tocantins,Novo Acordo,Novo Acordo - Tocantins,,,,,,,,,,,,,,
1715150,Tocantins,Novo Alegre,Novo Alegre - Tocantins,,,,,,,,,,,,,,
1715259,Tocantins,Novo Jardim,Novo Jardim - Tocantins,,,,,,,,,,,,,,
1715507,Tocantins,Oliveira de Fátima,Oliveira de Fátima - Tocantins,,,,,,,,,,,,,,
1721000,Tocantins,Palmas,Palmas - Tocantins,,,,,,,,,,,,,,
1715705,Tocantins,Palmeirante,Palmeirante - Tocantins,,,,,,,,,,,,,,
1713809,Tocantins,Palmeiras do Tocantins,Palmeiras do Tocantins - Tocantins,,,,,,,,,,,,,,
1715754,Tocantins,Palmeirópolis,Palmeirópolis - Tocantins,,,,,,,,,,,,,,
1716109,Tocantins,Paraíso do Tocantins,Paraíso do Tocantins - Tocantins,,,,,,,,,,,,,,
1716208,Tocantins,Paranã,Paranã - Tocantins,,,,,,,,,,,,,,
1716307,Tocantins,Pau D'Arco,Pau D'Arco - Tocantins,,,,,,,,,,,,,,
1716505,Tocantins,Pedro Afonso,Pedro Afonso - Tocantins,,,,,,,,,,,,,,
1716604,Tocantins,Peixe,Peixe - Tocantins,,,,,,,,,,,,,,
1716653,Tocantins,Pequizeiro,Pequizeiro - Tocantins,,,,,,,,,,,,,,
1717008,Tocantins,Pindorama do Tocantins,Pindorama do Tocantins - Tocantins,,,,,,,,,,,,,,
1717206,Tocantins,Piraquê,Piraquê - Tocantins,,,,,,,,,,,,,,
1717503,Tocantins,Pium,Pium - Tocantins,,,,,,,,,,,,,,
1717800,Tocantins,Ponte Alta do Bom Jesus,Ponte Alta do Bom Jesus - Tocantins,,,,,,,,,,,,,,
1717909,Tocantins,Ponte Alta do Tocantins,Ponte Alta do Tocantins - Tocantins,,,,,,,,,,,,,,
1718006,Tocantins,Porto Alegre do Tocantins,Porto Alegre do Tocantins - Tocantins,,,,,,,,,,,,,,
1718204,Tocantins,Porto Nacional,Porto Nacional - Tocantins,,,,,,,,,,,,,,
1718303,Tocantins,Praia Norte,Praia Norte - Tocantins,,,,,,,,,,,,,,
1718402,Tocantins,Presidente Kennedy,Presidente Kennedy - Tocantins,,,,,,,,,,,,,,
1718451,Tocantins,Pugmil,Pugmil - Tocantins,,,,,,,,,,,,,,
1718501,Tocantins,Recursolândia,Recursolândia - Tocantins,,,,,,,,,,,,,,
1718550,Tocantins,Riachinho,Riachinho - Tocantins,,,,,,,,,,,,,,
1718659,Tocantins,Rio da Conceição,Rio da Conceição - Tocantins,,,,,,,,,,,,,,
1718709,Tocantins,Rio dos Bois,Rio dos Bois - Tocantins,,,,,,,,,,,,,,
1718758,Tocantins,Rio Sono,Rio Sono - Tocantins,,,,,,,,,,,,,,
1718808,Tocantins,Sampaio,Sampaio - Tocantins,,,,,,,,,,,,,,
1718840,Tocantins,Sandolândia,Sandolândia - Tocantins,,,,,,,,,,,,,,
1718865,Tocantins,Santa Fé do Araguaia,Santa Fé do Araguaia - Tocantins,,,,,,,,,,,,,,
1718881,Tocantins,Santa Maria do Tocantins,Santa Maria do Tocantins - Tocantins,,,,,,,,,,,,,,
1718899,Tocantins,Santa Rita do Tocantins,Santa Rita do Tocantins - Tocantins,,,,,,,,,,,,,,
1718907,Tocantins,Santa Rosa do Tocantins,Santa Rosa do Tocantins - Tocantins,,,,,,,,,,,,,,
1719004,Tocantins,Santa Tereza do Tocantins,Santa Tereza do Tocantins - Tocantins,,,,,,,,,,,,,,
1720002,Tocantins,Santa Terezinha do Tocantins,Santa Terezinha do Tocantins - Tocantins,,,,,,,,,,,,,,
1720101,Tocantins,São Bento do Tocantins,São Bento do Tocantins - Tocantins,,,,,,,,,,,,,,
1720150,Tocantins,São Félix do Tocantins,São Félix do Tocantins - Tocantins,,,,,,,,,,,,,,
1720200,Tocantins,São Miguel do Tocantins,São Miguel do Tocantins - Tocantins,,,,,,,,,,,,,,
1720259,Tocantins,São Salvador do Tocantins,São Salvador do Tocantins - Tocantins,,,,,,,,,,,,,,
1720309,Tocantins,São Sebastião do Tocantins,São Sebastião do Tocantins - Tocantins,,,,,,,,,,,,,,
1720499,Tocantins,São Valério,São Valério - Tocantins,,,,,,,,,,,,,,
1720655,Tocantins,Silvanópolis,Silvanópolis - Tocantins,,,,,,,,,,,,,,
1720804,Tocantins,Sítio Novo do Tocantins,Sítio Novo do Tocantins - Tocantins,,,,,,,,,,,,,,
1720853,Tocantins,Sucupira,Sucupira - Tocantins,,,,,,,,,,,,,,
1708254,Tocantins,Tabocão,Tabocão - Tocantins,,,,,,,,,,,,,,
1720903,Tocantins,Taguatinga,Taguatinga - Tocantins,,,,,,,,,,,,,,
1720937,Tocantins,Taipas do Tocantins,Taipas do Tocantins - Tocantins,,,,,,,,,,,,,,
1720978,Tocantins,Talismã,Talismã - Tocantins,,,,,,,,,,,,,,
1721109,Tocantins,Tocantínia,Tocantínia - Tocantins,,,,,,,,,,,,,,
1721208,Tocantins,Tocantinópolis,Tocantinópolis - Tocantins,,,,,,,,,,,,,,
1721257,Tocantins,Tupirama,Tupirama - Tocantins,,,,,,,,,,,,,,
1721307,Tocantins,Tupiratins,Tupiratins - Tocantins,,,,,,,,,,,,,,
1722081,Tocantins,Wanderlândia,Wanderlândia - Tocantins,,,,,,,,,,,,,,
1722107,Tocantins,Xambioá,Xambioá - Tocantins,,,,,,,,,,,,,,
2100055,Maranhão,Açailândia,Açailândia - Maranhão,,,,,,,,,,,,,,
2100105,Maranhão,Afonso Cunha,Afonso Cunha - Maranhão,,,,,,,,,,,,,,
2100154,Maranhão,Água Doce do Maranhão,Água Doce do Maranhão - Maranhão,,,,,,,,,,,,,,
2100204,Maranhão,Alcântara,Alcântara - Maranhão,,,,,,,,,,,,,,
2100303,Maranhão,Aldeias Altas,Aldeias Altas - Maranhão,,,,,,,,,,,,,,
2100402,Maranhão,Altamira do Maranhão,Altamira do Maranhão - Maranhão,,,,,,,,,,,,,,
2100436,Maranhão,Alto Alegre do Maranhão,Alto Alegre do Maranhão - Maranhão,,,,,,,,,,,,,,
2100477,Maranhão,Alto Alegre do Pindaré,Alto Alegre do Pindaré - Maranhão,,,,,,,,,,,,,,
2100501,Maranhão,Alto Parnaíba,Alto Parnaíba - Maranhão,,,,,,,,,,,,,,
2100550,Maranhão,Amapá do Maranhão,Amapá do Maranhão - Maranhão,,,,,,,,,,,,,,
2100600,Maranhão,Amarante do Maranhão,Amarante do Maranhão - Maranhão,,,,,,,,,,,,,,
2100709,Maranhão,Anajatuba,Anajatuba - Maranhão,,,,,,,,,,,,,,
2100808,Maranhão,Anapurus,Anapurus - Maranhão,,,,,,,,,,,,,,
2100832,Maranhão,Apicum-Açu,Apicum-Açu - Maranhão,,,,,,,,,,,,,,
2100873,Maranhão,Araguanã,Araguanã - Maranhão,,,,,,,,,,,,,,
2100907,Maranhão,Araioses,Araioses - Maranhão,,,,,,,,,,,,,,
2100956,Maranhão,Arame,Arame - Maranhão,,,,,,,,,,,,,,
2101004,Maranhão,Arari,Arari - Maranhão,,,,,,,,,,,,,,
2101103,Maranhão,Axixá,Axixá - Maranhão,,,,,,,,,,,,,,
2101202,Maranhão,Bacabal,Bacabal - Maranhão,,,,,,,,,,,,,,
2101251,Maranhão,Bacabeira,Bacabeira - Maranhão,,,,,,,,,,,,,,
2101301,Maranhão,Bacuri,Bacuri - Maranhão,,,,,,,,,,,,,,
2101350,Maranhão,Bacurituba,Bacurituba - Maranhão,,,,,,,,,,,,,,
2101400,Maranhão,Balsas,Balsas - Maranhão,,,,,,,,,,,,,,
2101509,Maranhão,Barão de Grajaú,Barão de Grajaú - Maranhão,,,,,,,,,,,,,,
2101608,Maranhão,Barra do Corda,Barra do Corda - Maranhão,,,,,,,,,,,,,,
2101707,Maranhão,Barreirinhas,Barreirinhas - Maranhão,,,,,,,,,,,,,,
2101772,Maranhão,Bela Vista do Maranhão,Bela Vista do Maranhão - Maranhão,,,,,,,,,,,,,,
2101731,Maranhão,Belágua,Belágua - Maranhão,,,,,,,,,,,,,,
2101806,Maranhão,Benedito Leite,Benedito Leite - Maranhão,,,,,,,,,,,,,,
2101905,Maranhão,Bequimão,Bequimão - Maranhão,,,,,,,,,,,,,,
2101939,Maranhão,Bernardo do Mearim,Bernardo do Mearim - Maranhão,,,,,,,,,,,,,,
2101970,Maranhão,Boa Vista do Gurupi,Boa Vista do Gurupi - Maranhão,,,,,,,,,,,,,,
2102002,Maranhão,Bom Jardim,Bom Jardim - Maranhão,,,,,,,,,,,,,,
2102036,Maranhão,Bom Jesus das Selvas,Bom Jesus das Selvas - Maranhão,,,,,,,,,,,,,,
2102077,Maranhão,Bom Lugar,Bom Lugar - Maranhão,,,,,,,,,,,,,,
2102101,Maranhão,Brejo,Brejo - Maranhão,,,,,,,,,,,,,,
2102150,Maranhão,Brejo de Areia,Brejo de Areia - Maranhão,,,,,,,,,,,,,,
2102200,Maranhão,Buriti,Buriti - Maranhão,,,,,,,,,,,,,,
2102309,Maranhão,Buriti Bravo,Buriti Bravo - Maranhão,,,,,,,,,,,,,,
2102325,Maranhão,Buriticupu,Buriticupu - Maranhão,,,,,,,,,,,,,,
2102358,Maranhão,Buritirana,Buritirana - Maranhão,,,,,,,,,,,,,,
2102374,Maranhão,Cachoeira Grande,Cachoeira Grande - Maranhão,,,,,,,,,,,,,,
2102408,Maranhão,Cajapió,Cajapió - Maranhão,,,,,,,,,,,,,,
2102507,Maranhão,Cajari,Cajari - Maranhão,,,,,,,,,,,,,,
2102556,Maranhão,Campestre do Maranhão,Campestre do Maranhão - Maranhão,,,,,,,,,,,,,,
2102606,Maranhão,Cândido Mendes,Cândido Mendes - Maranhão,,,,,,,,,,,,,,
2102705,Maranhão,Cantanhede,Cantanhede - Maranhão,,,,,,,,,,,,,,
2102754,Maranhão,Capinzal do Norte,Capinzal do Norte - Maranhão,,,,,,,,,,,,,,
2102804,Maranhão,Carolina,Carolina - Maranhão,,,,,,,,,,,,,,
2102903,Maranhão,Carutapera,Carutapera - Maranhão,,,,,,,,,,,,,,
2103000,Maranhão,Caxias,Caxias - Maranhão,,,,,,,,,,,,,,
2103109,Maranhão,Cedral,Cedral - Maranhão,,,,,,,,,,,,,,
2103125,Maranhão,Central do Maranhão,Central do Maranhão - Maranhão,,,,,,,,,,,,,,
2103158,Maranhão,Centro do Guilherme,Centro do Guilherme - Maranhão,,,,,,,,,,,,,,
2103174,Maranhão,Centro Novo do Maranhão,Centro Novo do Maranhão - Maranhão,,,,,,,,,,,,,,
2103208,Maranhão,Chapadinha,Chapadinha - Maranhão,,,,,,,,,,,,,,
2103257,Maranhão,Cidelândia,Cidelândia - Maranhão,,,,,,,,,,,,,,
2103307,Maranhão,Codó,Codó - Maranhão,,,,,,,,,,,,,,
2103406,Maranhão,Coelho Neto,Coelho Neto - Maranhão,,,,,,,,,,,,,,
2103505,Maranhão,Colinas,Colinas - Maranhão,,,,,,,,,,,,,,
2103554,Maranhão,Conceição do Lago-Açu,Conceição do Lago-Açu - Maranhão,,,,,,,,,,,,,,
2103604,Maranhão,Coroatá,Coroatá - Maranhão,,,,,,,,,,,,,,
2103703,Maranhão,Cururupu,Cururupu - Maranhão,,,,,,,,,,,,,,
2103752,Maranhão,Davinópolis,Davinópolis - Maranhão,,,,,,,,,,,,,,
2103802,Maranhão,Dom Pedro,Dom Pedro - Maranhão,,,,,,,,,,,,,,
2103901,Maranhão,Duque Bacelar,Duque Bacelar - Maranhão,,,,,,,,,,,,,,
2104008,Maranhão,Esperantinópolis,Esperantinópolis - Maranhão,,,,,,,,,,,,,,
2104057,Maranhão,Estreito,Estreito - Maranhão,,,,,,,,,,,,,,
2104073,Maranhão,Feira Nova do Maranhão,Feira Nova do Maranhão - Maranhão,,,,,,,,,,,,,,
2104081,Maranhão,Fernando Falcão,Fernando Falcão - Maranhão,,,,,,,,,,,,,,
2104099,Maranhão,Formosa da Serra Negra,Formosa da Serra Negra - Maranhão,,,,,,,,,,,,,,
2104107,Maranhão,Fortaleza dos Nogueiras,Fortaleza dos Nogueiras - Maranhão,,,,,,,,,,,,,,
2104206,Maranhão,Fortuna,Fortuna - Maranhão,,,,,,,,,,,,,,
2104305,Maranhão,Godofredo Viana,Godofredo Viana - Maranhão,,,,,,,,,,,,,,
2104404,Maranhão,Gonçalves Dias,Gonçalves Dias - Maranhão,,,,,,,,,,,,,,
2104503,Maranhão,Governador Archer,Governador Archer - Maranhão,,,,,,,,,,,,,,
2104552,Maranhão,Governador Edison Lobão,Governador Edison Lobão - Maranhão,,,,,,,,,,,,,,
2104602,Maranhão,Governador Eugênio Barros,Governador Eugênio Barros - Maranhão,,,,,,,,,,,,,,
2104628,Maranhão,Governador Luiz Rocha,Governador Luiz Rocha - Maranhão,,,,,,,,,,,,,,
2104651,Maranhão,Governador Newton Bello,Governador Newton Bello - Maranhão,,,,,,,,,,,,,,
2104677,Maranhão,Governador Nunes Freire,Governador Nunes Freire - Maranhão,,,,,,,,,,,,,,
2104701,Maranhão,Graça Aranha,Graça Aranha - Maranhão,,,,,,,,,,,,,,
2104800,Maranhão,Grajaú,Grajaú - Maranhão,,,,,,,,,,,,,,
2104909,Maranhão,Guimarães,Guimarães - Maranhão,,,,,,,,,,,,,,
2105005,Maranhão,Humberto de Campos,Humberto de Campos - Maranhão,,,,,,,,,,,,,,
2105104,Maranhão,Icatu,Icatu - Maranhão,,,,,,,,,,,,,,
2105153,Maranhão,Igarapé do Meio,Igarapé do Meio - Maranhão,,,,,,,,,,,,,,
2105203,Maranhão,Igarapé Grande,Igarapé Grande - Maranhão,,,,,,,,,,,,,,
2105302,Maranhão,Imperatriz,Imperatriz - Maranhão,,,,,,,,,,,,,,
2105351,Maranhão,Itaipava do Grajaú,Itaipava do Grajaú - Maranhão,,,,,,,,,,,,,,
2105401,Maranhão,Itapecuru Mirim,Itapecuru Mirim - Maranhão,,,,,,,,,,,,,,
2105427,Maranhão,Itinga do Maranhão,Itinga do Maranhão - Maranhão,,,,,,,,,,,,,,
2105450,Maranhão,Jatobá,Jatobá - Maranhão,,,,,,,,,,,,,,
2105476,Maranhão,Jenipapo dos Vieiras,Jenipapo dos Vieiras - Maranhão,,,,,,,,,,,,,,
2105500,Maranhão,João Lisboa,João Lisboa - Maranhão,,,,,,,,,,,,,,
2105609,Maranhão,Joselândia,Joselândia - Maranhão,,,,,,,,,,,,,,
2105658,Maranhão,Junco do Maranhão,Junco do Maranhão - Maranhão,,,,,,,,,,,,,,
2105708,Maranhão,Lago da Pedra,Lago da Pedra - Maranhão,,,,,,,,,,,,,,
2105807,Maranhão,Lago do Junco,Lago do Junco - Maranhão,,,,,,,,,,,,,,
2105948,Maranhão,Lago dos Rodrigues,Lago dos Rodrigues - Maranhão,,,,,,,,,,,,,,
2105906,Maranhão,Lago Verde,Lago Verde - Maranhão,,,,,,,,,,,,,,
2105922,Maranhão,Lagoa do Mato,Lagoa do Mato - Maranhão,,,,,,,,,,,,,,
2105963,Maranhão,Lagoa Grande do Maranhão,Lagoa Grande do Maranhão - Maranhão,,,,,,,,,,,,,,
2105989,Maranhão,Lajeado Novo,Lajeado Novo - Maranhão,,,,,,,,,,,,,,
2106003,Maranhão,Lima Campos,Lima Campos - Maranhão,,,,,,,,,,,,,,
2106102,Maranhão,Loreto,Loreto - Maranhão,,,,,,,,,,,,,,
2106201,Maranhão,Luís Domingues,Luís Domingues - Maranhão,,,,,,,,,,,,,,
2106300,Maranhão,Magalhães de Almeida,Magalhães de Almeida - Maranhão,,,,,,,,,,,,,,
2106326,Maranhão,Maracaçumé,Maracaçumé - Maranhão,,,,,,,,,,,,,,
2106359,Maranhão,Marajá do Sena,Marajá do Sena - Maranhão,,,,,,,,,,,,,,
2106375,Maranhão,Maranhãozinho,Maranhãozinho - Maranhão,,,,,,,,,,,,,,
2106409,Maranhão,Mata Roma,Mata Roma - Maranhão,,,,,,,,,,,,,,
2106508,Maranhão,Matinha,Matinha - Maranhão,,,,,,,,,,,,,,
2106607,Maranhão,Matões,Matões - Maranhão,,,,,,,,,,,,,,
2106631,Maranhão,Matões do Norte,Matões do Norte - Maranhão,,,,,,,,,,,,,,
2106672,Maranhão,Milagres do Maranhão,Milagres do Maranhão - Maranhão,,,,,,,,,,,,,,
2106706,Maranhão,Mirador,Mirador - Maranhão,,,,,,,,,,,,,,
2106755,Maranhão,Miranda do Norte,Miranda do Norte - Maranhão,,,,,,,,,,,,,,
2106805,Maranhão,Mirinzal,Mirinzal - Maranhão,,,,,,,,,,,,,,
2106904,Maranhão,Monção,Monção - Maranhão,,,,,,,,,,,,,,
2107001,Maranhão,Montes Altos,Montes Altos - Maranhão,,,,,,,,,,,,,,
2107100,Maranhão,Morros,Morros - Maranhão,,,,,,,,,,,,,,
2107209,Maranhão,Nina Rodrigues,Nina Rodrigues - Maranhão,,,,,,,,,,,,,,
2107258,Maranhão,Nova Colinas,Nova Colinas - Maranhão,,,,,,,,,,,,,,
2107308,Maranhão,Nova Iorque,Nova Iorque - Maranhão,,,,,,,,,,,,,,
2107357,Maranhão,Nova Olinda do Maranhão,Nova Olinda do Maranhão - Maranhão,,,,,,,,,,,,,,
2107407,Maranhão,Olho d'Água das Cunhãs,Olho d'Água das Cunhãs - Maranhão,,,,,,,,,,,,,,
2107456,Maranhão,Olinda Nova do Maranhão,Olinda Nova do Maranhão - Maranhão,,,,,,,,,,,,,,
2107506,Maranhão,Paço do Lumiar,Paço do Lumiar - Maranhão,,,,,,,,,,,,,,
2107605,Maranhão,Palmeirândia,Palmeirândia - Maranhão,,,,,,,,,,,,,,
2107704,Maranhão,Paraibano,Paraibano - Maranhão,,,,,,,,,,,,,,
2107803,Maranhão,Parnarama,Parnarama - Maranhão,,,,,,,,,,,,,,
2107902,Maranhão,Passagem Franca,Passagem Franca - Maranhão,,,,,,,,,,,,,,
2108009,Maranhão,Pastos Bons,Pastos Bons - Maranhão,,,,,,,,,,,,,,
2108058,Maranhão,Paulino Neves,Paulino Neves - Maranhão,,,,,,,,,,,,,,
2108108,Maranhão,Paulo Ramos,Paulo Ramos - Maranhão,,,,,,,,,,,,,,
2108207,Maranhão,Pedreiras,Pedreiras - Maranhão,,,,,,,,,,,,,,
2108256,Maranhão,Pedro do Rosário,Pedro do Rosário - Maranhão,,,,,,,,,,,,,,
2108306,Maranhão,Penalva,Penalva - Maranhão,,,,,,,,,,,,,,
2108405,Maranhão,Peri Mirim,Peri Mirim - Maranhão,,,,,,,,,,,,,,
2108454,Maranhão,Peritoró,Peritoró - Maranhão,,,,,,,,,,,,,,
2108504,Maranhão,Pindaré-Mirim,Pindaré-Mirim - Maranhão,,,,,,,,,,,,,,
2108603,Maranhão,Pinheiro,Pinheiro - Maranhão,,,,,,,,,,,,,,
2108702,Maranhão,Pio XII,Pio XII - Maranhão,,,,,,,,,,,,,,
2108801,Maranhão,Pirapemas,Pirapemas - Maranhão,,,,,,,,,,,,,,
2108900,Maranhão,Poção de Pedras,Poção de Pedras - Maranhão,,,,,,,,,,,,,,
2109007,Maranhão,Porto Franco,Porto Franco - Maranhão,,,,,,,,,,,,,,
2109056,Maranhão,Porto Rico do Maranhão,Porto Rico do Maranhão - Maranhão,,,,,,,,,,,,,,
2109106,Maranhão,Presidente Dutra,Presidente Dutra - Maranhão,,,,,,,,,,,,,,
2109205,Maranhão,Presidente Juscelino,Presidente Juscelino - Maranhão,,,,,,,,,,,,,,
2109239,Maranhão,Presidente Médici,Presidente Médici - Maranhão,,,,,,,,,,,,,,
2109270,Maranhão,Presidente Sarney,Presidente Sarney - Maranhão,,,,,,,,,,,,,,
2109304,Maranhão,Presidente Vargas,Presidente Vargas - Maranhão,,,,,,,,,,,,,,
2109403,Maranhão,Primeira Cruz,Primeira Cruz - Maranhão,,,,,,,,,,,,,,
2109452,Maranhão,Raposa,Raposa - Maranhão,,,,,,,,,,,,,,
2109502,Maranhão,Riachão,Riachão - Maranhão,,,,,,,,,,,,,,
